restaurantID,cuisineName
4338,Chinese
309198,American
309198,FastFood
309198,Salad
309198,HealthyFood
300457,Bakery
312201,NorthIndian
312201,Chinese
3657,Chinese
310640,NorthIndian
310640,Mughlai
310640,Chinese
309323,NorthIndian
309323,Chinese
311333,FastFood
311333,NorthIndian
5925,StreetFood
312448,IceCream
311600,NorthIndian
311600,FastFood
18365871,Cafe
18466393,Chinese
18466393,FastFood
18258762,Bakery
18258762,FastFood
18489507,NorthIndian
3665,Chinese
3665,NorthIndian
309473,Chinese
8502,Mithai
18303857,Bakery
18303857,Desserts
18303857,FastFood
18303857,Pizza
18303857,Burger
18303857,FingerFood
6264,NorthIndian
6264,Chinese
18419896,HealthyFood
18291215,FastFood
18264964,Chinese
18264964,NorthIndian
18420420,Chinese
18420420,FastFood
310604,Cafe
310604,NorthIndian
310604,Continental
18225627,Bakery
18225627,FastFood
6251,Bakery
6251,FastFood
6253,Chinese
6253,FastFood
18249080,Bakery
18364535,SouthIndian
18364535,NorthIndian
18128871,NorthIndian
18128871,Chinese
18124355,Cafe
18124355,Italian
304598,Chinese
304598,NorthIndian
18380891,Chinese
18380891,NorthIndian
18458629,NorthIndian
18458629,Chinese
6240,NorthIndian
6240,Chinese
18420428,FastFood
18418262,Mithai
18418262,Bakery
18418276,NorthIndian
18418276,Chinese
18418276,Mughlai
18421469,Mithai
18421467,Chinese
18446390,FastFood
18421471,Bakery
18377897,Desserts
18419871,Bakery
18420424,SouthIndian
18377901,NorthIndian
18377901,SouthIndian
18291232,Bakery
18291232,Desserts
18445361,NorthIndian
1613,Chinese
1613,FastFood
1613,NorthIndian
1613,SouthIndian
1613,StreetFood
1613,Mithai
18216911,NorthIndian
18216911,Chinese
18216911,Bakery
310440,NorthIndian
310440,Chinese
4740,NorthIndian
2044,StreetFood
2044,NorthIndian
2044,SouthIndian
2044,Mithai
306064,NorthIndian
306064,StreetFood
306064,Mithai
6553,Mithai
6553,StreetFood
6553,NorthIndian
18363089,IceCream
18294257,Chinese
349,FastFood
3455,American
3455,FastFood
3455,Salad
3455,HealthyFood
1115,Chinese
1115,Seafood
1115,Japanese
311506,American
311506,FastFood
3974,NorthIndian
18163893,FastFood
313093,Chinese
313093,FastFood
18384135,Beverages
18337772,StreetFood
18337772,NorthIndian
18316173,American
18316173,FastFood
18316173,Salad
18316173,HealthyFood
18336491,Chinese
18306524,Biryani
18306524,Hyderabadi
18390311,Chinese
18446491,NorthIndian
18446491,SouthIndian
18446491,FastFood
18446491,StreetFood
18446491,Chinese
18446491,Beverages
18446491,Desserts
18446491,Mithai
18334400,FastFood
18474934,Tea
18474934,FastFood
18416747,IceCream
18416747,Beverages
18416747,FastFood
18415376,HealthyFood
18415376,Beverages
18446483,Mughlai
18446483,NorthIndian
18409199,Mughlai
18409199,NorthIndian
18446485,Italian
18446485,Pizza
18446485,FastFood
18439530,Bakery
18439530,Italian
18439530,Chinese
18439530,Mexican
18279456,NorthIndian
18279456,Continental
304475,FastFood
311971,Chinese
1918,Mithai
1918,StreetFood
3467,RawMeats
3467,NorthIndian
3467,FastFood
18265698,Chinese
7457,Chinese
18175274,Chinese
3469,NorthIndian
3469,Mughlai
2605,Mughlai
2605,Chinese
2605,NorthIndian
4640,FastFood
928,NorthIndian
928,Mughlai
312756,Asian
309505,NorthIndian
9890,Mithai
9890,StreetFood
954,SouthIndian
954,NorthIndian
954,Chinese
18357525,FastFood
18265700,Mughlai
18252382,FastFood
18478967,NorthIndian
18478967,SouthIndian
18478967,Mithai
18311920,RawMeats
18455876,Bakery
18455876,Desserts
18478987,NorthIndian
18479000,SouthIndian
18478997,StreetFood
18478997,FastFood
18492061,Bakery
18349925,Chinese
18492065,Biryani
310480,FastFood
18144471,Pizza
18144471,FastFood
18466972,Bakery
18466972,Desserts
18429376,Mughlai
18354968,FastFood
18354968,Beverages
18441542,Mughlai
18441542,NorthIndian
18445274,Lebanese
18445274,NorthIndian
18445274,FastFood
18168147,Chinese
18429375,Mughlai
310479,NorthIndian
18212160,Awadhi
310063,Cafe
310063,Chinese
312214,Cafe
309641,NorthIndian
309641,Chinese
306688,Cafe
18440427,NorthIndian
18440427,Continental
18440427,Italian
312573,NorthIndian
312573,Chinese
312573,FastFood
312573,StreetFood
7983,Bakery
302541,NorthIndian
302541,Chinese
7992,SouthIndian
3695,Asian
3695,Continental
3695,Italian
3695,NorthIndian
4473,NorthIndian
4473,SouthIndian
4473,Chinese
4473,StreetFood
4473,FastFood
4473,Mithai
4473,Desserts
3250,Italian
3250,Lebanese
3250,NorthIndian
718,American
718,Tex-Mex
718,Italian
718,Mexican
718,NorthIndian
18272361,NorthIndian
18272361,Mughlai
18372695,NorthIndian
18372695,European
18372695,Asian
18372695,Mediterranean
18265411,Tibetan
18265411,Chinese
18303706,Desserts
18268698,Bakery
18268698,Desserts
18264244,Cafe
18277171,Chinese
18277171,Thai
18277171,Sushi
18265419,Burger
18265419,American
18265419,FastFood
18233616,Cafe
18233616,Tea
18366022,Chinese
18366022,Thai
18366022,Asian
18366022,Japanese
18366022,Korean
18366022,Seafood
18273551,Cafe
18272346,Burger
18272346,Desserts
18272346,FastFood
18268925,Pizza
18268925,FastFood
18272379,Beverages
18272355,NorthIndian
18272355,Continental
18272355,Mughlai
18272355,Asian
18268722,Italian
18268722,Pizza
18268722,FastFood
18273556,Italian
18273556,Pizza
18272367,FastFood
18258775,Mexican
18258775,FastFood
18449092,IceCream
18449092,Desserts
18461590,Bakery
18461590,Desserts
18254530,Burger
18254530,FastFood
18336212,Lebanese
18336212,Mediterranean
18336212,MiddleEastern
18336212,Arabian
18268727,Continental
18268727,American
18268727,Cafe
18268712,Mexican
18268712,American
18268712,Italian
18272353,NorthIndian
18272353,Mughlai
18261140,Asian
18261140,Thai
18261140,Chinese
18272357,IceCream
18272357,Desserts
18303688,NorthIndian
18303688,Thai
18303688,Continental
18268716,Parsi
18268716,Iranian
18264533,Asian
18264533,Chinese
18264533,Japanese
2799,NorthIndian
2799,Mughlai
2655,Chinese
301392,Cafe
302727,NorthIndian
302727,Chinese
302727,Mughlai
311698,RawMeats
311698,NorthIndian
311698,FastFood
307297,NorthIndian
307297,Chinese
3154,NorthIndian
3154,Mughlai
3154,Chinese
18357543,NorthIndian
3155,NorthIndian
3155,Chinese
3155,Thai
18424581,Chinese
18424581,Thai
18424581,FastFood
18421057,Mediterranean
18421057,Italian
18421057,Continental
18421057,Spanish
18421057,NorthIndian
18233620,Cafe
18233620,Tea
300605,Burger
300605,Desserts
300605,FastFood
18279442,NorthIndian
18279442,Italian
18279442,Chinese
18279455,Continental
18279455,American
18279455,Italian
18279455,Mediterranean
18424873,IceCream
18381672,Cafe
18382336,IceCream
18382336,Beverages
18382336,FastFood
18424874,Burger
18424874,Desserts
18424874,FastFood
18424872,Beverages
18424880,American
18424880,FastFood
18424880,Burger
18381675,Italian
18381675,Pizza
18381675,FastFood
18419893,NorthIndian
18419893,Mughlai
18289074,Cafe
18291236,NorthIndian
311614,Japanese
311614,Sushi
18429395,NorthIndian
18429395,Chinese
3735,Chinese
3735,NorthIndian
9731,NorthIndian
302132,Cafe
18258162,NorthIndian
302144,NorthIndian
302144,Chinese
4471,RawMeats
4471,NorthIndian
4471,FastFood
18253392,FastFood
310790,Cafe
310790,NorthIndian
310790,Italian
310790,Chinese
8152,FastFood
313035,NorthIndian
313035,Mughlai
301509,NorthIndian
301509,Mughlai
312275,Bakery
312275,FastFood
312275,Desserts
302127,NorthIndian
302127,Chinese
18322604,FastFood
18433889,Thai
18433889,Chinese
18232121,NorthIndian
18232121,Chinese
307628,NorthIndian
307628,Chinese
307628,Thai
18281980,NorthIndian
18281980,Mughlai
18281980,Chinese
8151,NorthIndian
8151,Mughlai
302139,Pizza
302139,FastFood
18377927,FastFood
18377927,NorthIndian
18377927,Chinese
313120,FastFood
18361734,IceCream
304338,Mithai
304338,StreetFood
18440390,NorthIndian
18440390,Chinese
18383456,IceCream
18383456,Desserts
18427237,FastFood
18382359,NorthIndian
18382359,Mughlai
18445740,Bakery
18331809,Cafe
18377925,NorthIndian
18377925,Chinese
312287,NorthIndian
18441766,FastFood
18281977,NorthIndian
18281977,Chinese
18336259,IceCream
18441537,Beverages
18441537,FastFood
18128857,NorthIndian
18128857,Chinese
18279435,NorthIndian
18279435,Chinese
18281983,NorthIndian
301402,NorthIndian
301402,Chinese
301402,Continental
301461,NorthIndian
301461,Chinese
301461,Continental
301461,Mughlai
301468,Continental
2342,Chinese
2342,Mughlai
2342,NorthIndian
309088,NorthIndian
309088,Mughlai
309088,Biryani
18334423,NorthIndian
18334423,Chinese
439,NorthIndian
439,Mughlai
439,Chinese
18431970,Biryani
18431970,NorthIndian
307718,Chinese
307718,FastFood
5685,Mughlai
5685,NorthIndian
5685,Chinese
312243,Chinese
18428614,Lucknowi
18424869,NorthIndian
18424869,Chinese
18424869,Thai
307232,StreetFood
300907,Chinese
300907,Asian
300907,Thai
18382371,Cafe
8422,Bakery
8344,FingerFood
8441,Cafe
8351,NorthIndian
4505,Continental
4505,NorthIndian
18317498,FingerFood
18371434,Burger
18371434,FastFood
18425747,Continental
18425747,Mexican
18425747,Mediterranean
18371402,Desserts
18371402,Beverages
18383509,Desserts
18446433,Chinese
18446433,Thai
18349905,NorthIndian
18349905,Mughlai
18352249,American
18352249,FastFood
18352249,Burger
18383479,Desserts
18383470,Chinese
18383460,Italian
18383460,Pizza
18383460,FastFood
18440424,American
18440424,FastFood
18440424,Salad
18440424,HealthyFood
18383477,Tea
18383477,FastFood
18383466,SouthIndian
18396179,Biryani
18396179,Hyderabadi
18466951,NorthIndian
18466951,Continental
18466951,Chinese
18466951,Italian
18466951,Thai
18466951,Mughlai
18337905,Beverages
18361221,HealthyFood
18361221,Salad
18383484,IceCream
18440164,Beverages
18440164,FastFood
18382377,Tea
18382377,FastFood
18383444,Cafe
18416753,IceCream
18416753,Beverages
18416753,FastFood
18441551,Beverages
18383481,Juices
18383481,FastFood
18440406,Desserts
18440406,IceCream
18381647,IceCream
18381647,Desserts
18440416,FastFood
18371430,FastFood
18383490,Pizza
18273632,FastFood
18382345,IceCream
18382345,Desserts
18382347,FastFood
3226,Continental
3226,NorthIndian
3226,Mexican
4627,NorthIndian
4627,Chinese
312278,Bakery
18364351,NorthIndian
18364351,Chinese
18373737,NorthIndian
18373737,Chinese
18373737,Continental
18124366,Chinese
18124366,NorthIndian
18254400,Chinese
18254400,SouthIndian
18254400,FastFood
309545,FastFood
310067,FastFood
18430587,NorthIndian
18430587,Continental
18430587,Chinese
6033,Bakery
6036,Continental
1669,Continental
1669,Chinese
1669,NorthIndian
3924,Mediterranean
3924,Continental
3924,NorthIndian
3924,Italian
18383511,FastFood
18383511,StreetFood
18245267,NorthIndian
18245267,Chinese
18245267,Continental
304496,NorthIndian
308670,NorthIndian
18462632,NorthIndian
18462632,Mughlai
18462632,Chinese
18322648,Bakery
18356045,NorthIndian
18126101,NorthIndian
18273622,Juices
18273622,HealthyFood
5742,NorthIndian
5742,Chinese
5742,Mughlai
311186,NorthIndian
311186,Chinese
2331,SouthIndian
2331,NorthIndian
2331,Chinese
2329,NorthIndian
2329,Mughlai
2329,Chinese
18382363,Cafe
18382363,NorthIndian
18382363,Italian
18456760,NorthIndian
18456760,Bengali
18435292,Chinese
18435286,FastFood
18435286,NorthIndian
18243997,Cafe
18243997,Italian
18243997,Chinese
18268352,NorthIndian
18268352,Mughlai
18268352,Chinese
18463699,Chinese
18463699,Thai
18376508,NorthIndian
18376508,Mughlai
18146402,NorthIndian
18146402,Mughlai
18146402,Chinese
18216904,NorthIndian
18216904,Chinese
5634,Chinese
4541,Chinese
8226,Mithai
8226,StreetFood
18254527,RawMeats
18254527,FastFood
18254527,NorthIndian
18409725,NorthIndian
18409725,Mughlai
18409725,Hyderabadi
310208,NorthIndian
8228,Mithai
8228,StreetFood
8236,Biryani
8236,NorthIndian
8236,FastFood
18415343,Biryani
18415343,NorthIndian
18415343,Mughlai
18133476,NorthIndian
18381224,NorthIndian
18381224,Mughlai
18440751,Cafe
18440751,Bakery
306560,NorthIndian
306560,Chinese
18371428,NorthIndian
18371428,Mughlai
18371428,Chinese
18372251,Mughlai
18372251,Continental
18372251,Chinese
312369,Biryani
312369,Mughlai
307014,NorthIndian
307014,Chinese
307014,Continental
18332064,FastFood
18216939,Chinese
18216939,Thai
18378014,NorthIndian
18157400,NorthIndian
18157400,Mughlai
18057810,NorthIndian
18252385,NorthIndian
18252385,Mughlai
18421504,FastFood
18421504,NorthIndian
18310503,Italian
18310503,Pizza
18424173,Mughlai
18233621,Cafe
18233621,Continental
18233621,FastFood
18233621,Italian
18432230,NorthIndian
18432230,Mughlai
18432230,Chinese
18409212,NorthIndian
18409212,Mughlai
18409212,Chinese
18409212,FastFood
18219528,Chinese
18380150,NorthIndian
18380150,Chinese
18380150,Mughlai
18355013,Chinese
18348609,FastFood
18424175,Mithai
18424175,StreetFood
313415,Bakery
313415,FastFood
313415,Desserts
18460286,NorthIndian
18460286,SouthIndian
18460286,Italian
18460286,Chinese
310762,Bakery
18208893,NorthIndian
18208893,Chinese
18478981,FastFood
18410832,NorthIndian
18303715,Chinese
18303715,FastFood
4480,Pizza
4480,FastFood
3764,NorthIndian
3764,Mughlai
3764,Chinese
304636,Italian
304636,Pizza
307340,American
307340,FastFood
307340,Salad
307340,HealthyFood
8237,Bakery
8237,Desserts
8237,FastFood
18268724,NorthIndian
18268724,Chinese
312463,NorthIndian
309318,Bakery
302518,FastFood
8072,NorthIndian
5755,NorthIndian
18486840,FastFood
8074,NorthIndian
8074,Chinese
8074,Mughlai
8074,FastFood
307888,NorthIndian
307888,Chinese
834,Chinese
834,Thai
18382337,IceCream
18433542,NorthIndian
18433542,Mughlai
18382335,NorthIndian
18382335,Chinese
18264985,NorthIndian
18264985,Chinese
18264985,Mughlai
18265692,Biryani
304937,Mithai
304937,StreetFood
18489849,Mithai
18489849,StreetFood
18485826,NorthIndian
18485826,SouthIndian
18489806,NorthIndian
18489806,Chinese
18381674,NorthIndian
18381674,Mughlai
18441772,NorthIndian
18390891,FastFood
8061,Mithai
8061,StreetFood
308623,Cafe
308623,Italian
308623,Continental
308623,Chinese
311013,Mexican
311013,Italian
311013,FastFood
18368015,Beverages
18273942,Continental
18273942,Mexican
18273942,American
18273942,FastFood
18273942,Italian
18273942,Chinese
18034079,Cafe
18440413,Chinese
18440413,FastFood
18427230,Bakery
18427230,FastFood
18427230,Chinese
18440415,NorthIndian
18440415,FastFood
18446387,Biryani
18446387,Mughlai
18340903,SouthIndian
18340903,NorthIndian
18340903,StreetFood
18275760,NorthIndian
18275760,Mughlai
18275760,FastFood
18357548,NorthIndian
18357548,Chinese
18381249,NorthIndian
18381249,Mughlai
18307266,NorthIndian
18307266,Chinese
18112492,Pizza
18112492,FastFood
18445768,NorthIndian
18445768,Chinese
18393840,NorthIndian
18393840,Mughlai
18276998,NorthIndian
300988,FastFood
18292443,NorthIndian
18292443,FastFood
18204456,American
18204456,FastFood
18204456,Salad
18204456,HealthyFood
18138418,Bakery
18138418,Desserts
18441561,Bakery
18441561,FastFood
18245275,NorthIndian
18245275,Mughlai
18245275,Chinese
18469933,NorthIndian
18358190,Cafe
18441663,Cafe
18489823,Cafe
18489823,Bakery
18489823,FastFood
18489827,NorthIndian
18489827,Italian
18489827,Continental
18371413,Bakery
18441563,Chinese
18358662,Cafe
18277008,NorthIndian
18399250,NorthIndian
18399250,Chinese
18449300,Bakery
18454471,Mithai
18454471,NorthIndian
18454471,StreetFood
18273973,Chinese
18375406,Cafe
18375406,FastFood
18384109,Beverages
18441569,Beverages
18254543,SouthIndian
18393815,Pizza
18393815,FastFood
18458636,NorthIndian
18458636,Chinese
18481281,American
18481281,FastFood
18481281,Salad
18481281,HealthyFood
18474432,NorthIndian
18441559,NorthIndian
18441665,FastFood
18441665,Beverages
18466397,NorthIndian
18466397,Chinese
18441557,NorthIndian
18441557,Chinese
18441671,FastFood
18441671,Beverages
18416310,Continental
18416310,Chinese
18416310,NorthIndian
18416310,Indian
18372688,Continental
18372688,FastFood
18372688,Italian
18146472,Bakery
3145,NorthIndian
3145,Chinese
312175,NorthIndian
312175,SouthIndian
3143,NorthIndian
4518,NorthIndian
304510,NorthIndian
310875,SouthIndian
310875,NorthIndian
310875,Chinese
309317,Bakery
311085,Bakery
300914,Bakery
300914,Desserts
8115,NorthIndian
8115,Mughlai
8115,Chinese
8115,FastFood
18455665,NorthIndian
18455665,FastFood
18146390,FastFood
18435298,HealthyFood
18435298,Juices
301415,NorthIndian
301415,Chinese
301415,Thai
301415,Continental
18407293,Bakery
18432201,Pizza
304493,NorthIndian
18438456,Chinese
18367439,FastFood
18367439,Beverages
18466616,NorthIndian
18466616,Chinese
18382368,Mughlai
18382368,NorthIndian
18465093,Bakery
18345109,Bakery
18432027,NorthIndian
18258742,NorthIndian
18254314,FastFood
18258756,Mughlai
18382366,NorthIndian
18382366,Mughlai
4882,Cafe
309535,NorthIndian
309535,Chinese
309535,SouthIndian
18415359,NorthIndian
18415359,Chinese
308451,American
308451,FastFood
308451,Salad
308451,HealthyFood
18156287,NorthIndian
399,FastFood
399,Burger
18161600,Cafe
18249084,Burger
18249084,Desserts
18249084,FastFood
18432020,Chinese
18432013,Chinese
303371,NorthIndian
303371,Chinese
303371,Mediterranean
302558,SouthIndian
302558,Chinese
302558,StreetFood
302558,Mithai
1698,NorthIndian
1698,Chinese
9252,Italian
9252,NorthIndian
9252,Chinese
1323,Bakery
1323,Desserts
1323,FastFood
1735,NorthIndian
1735,Mughlai
5677,FastFood
300953,NorthIndian
4721,American
4721,Italian
18261722,Chinese
18261722,NorthIndian
18261722,Mughlai
18261722,Continental
18346730,Mithai
18346730,NorthIndian
18346730,SouthIndian
18346730,StreetFood
18346730,Chinese
461,Mughlai
461,NorthIndian
937,American
937,FastFood
937,Burger
307720,NorthIndian
307720,StreetFood
591,NorthIndian
591,SouthIndian
591,Chinese
591,StreetFood
591,FastFood
591,Mithai
591,Desserts
18371433,NorthIndian
18371433,Mughlai
18287364,NorthIndian
18287364,Chinese
18287364,Continental
7913,NorthIndian
7913,FastFood
18180086,NorthIndian
18180086,Chinese
18180086,Continental
5678,NorthIndian
5678,Chinese
427,SouthIndian
427,NorthIndian
427,Chinese
18292482,Pizza
18292482,Italian
18446481,NorthIndian
18446481,Chinese
18446481,Mughlai
310694,NorthIndian
310694,Mughlai
310694,Chinese
18252573,NorthIndian
18252573,Mughlai
303269,FastFood
303269,NorthIndian
5854,NorthIndian
5854,Chinese
18349895,NorthIndian
18349895,Mughlai
18349895,Chinese
4160,Italian
4160,Continental
4160,NorthIndian
4160,Chinese
301514,FingerFood
301514,NorthIndian
301514,Chinese
310417,Bakery
310417,Desserts
310417,FastFood
1701,NorthIndian
1701,Continental
1701,Thai
1701,Chinese
18208904,Bakery
18208904,Beverages
18208904,FastFood
3306,Chinese
3306,Seafood
3306,Asian
301005,NorthIndian
301005,FastFood
301005,Chinese
307566,NorthIndian
307566,SouthIndian
307566,FastFood
307566,StreetFood
307566,Chinese
307566,Beverages
307566,Desserts
307566,Mithai
18216913,Biryani
18216913,NorthIndian
18216913,Hyderabadi
310399,American
310399,Italian
310399,Chinese
310399,NorthIndian
310399,Cafe
594,Cafe
3796,Biryani
3796,NorthIndian
3796,Mughlai
490,NorthIndian
490,Mughlai
18336495,NorthIndian
18336495,Mughlai
18228862,NorthIndian
18228862,FastFood
384,Pizza
384,FastFood
7945,Bakery
2985,NorthIndian
2985,Chinese
2985,Mughlai
18228855,HealthyFood
18289257,Continental
18289257,Mexican
18289257,FastFood
18289257,Chinese
18380141,Pizza
18380141,NorthIndian
18272377,StreetFood
18272377,Continental
18272377,SouthIndian
18272377,NorthIndian
18272377,Chinese
18473005,FastFood
18473005,Beverages
300180,Continental
300180,American
300180,NorthIndian
300180,Chinese
7784,Chinese
396,FastFood
18014141,NorthIndian
18014141,FastFood
18014141,Chinese
18014141,Biryani
18014141,Mughlai
1702,Mughlai
1702,NorthIndian
18198836,Cafe
18198836,Italian
18198836,Continental
18198836,Desserts
309111,Cafe
309098,Bakery
309098,Desserts
309098,FastFood
166,NorthIndian
166,Mughlai
18434638,FastFood
18434638,Chinese
18434638,NorthIndian
1070,American
1070,FastFood
1070,Salad
1070,HealthyFood
450,NorthIndian
450,Chinese
450,SouthIndian
450,Seafood
450,Chettinad
18175334,NorthIndian
18175334,Asian
18175334,Continental
4248,NorthIndian
4248,Mughlai
18237334,NorthIndian
300952,NorthIndian
300952,Mughlai
300952,Italian
300952,Chinese
311649,NorthIndian
311649,Mughlai
2336,Bakery
2336,FastFood
18273566,FastFood
311338,NorthIndian
311338,Mughlai
311338,Chinese
311338,FastFood
310609,NorthIndian
307555,FastFood
307555,Beverages
4717,Chinese
4717,NorthIndian
7956,Desserts
304612,FastFood
304691,Chinese
309519,FastFood
18450369,NorthIndian
18409730,NorthIndian
18409730,Chinese
18409730,SouthIndian
18427226,NorthIndian
18427226,Chinese
387,FastFood
387,NorthIndian
387,Chinese
387,Desserts
387,IceCream
301420,NorthIndian
301420,Chinese
301420,SouthIndian
18383442,NorthIndian
18383442,Chinese
18424675,Bakery
18424675,Desserts
18425782,Chinese
18425782,Thai
18457257,SouthIndian
18382382,FastFood
18441711,NorthIndian
308770,NorthIndian
308770,Chinese
18472688,SouthIndian
18156065,NorthIndian
308951,FastFood
308951,Chinese
308563,NorthIndian
308563,Chinese
18409182,FastFood
8065,NorthIndian
18216929,NorthIndian
18216929,Chinese
18216929,SouthIndian
18224208,NorthIndian
18224208,Chinese
18441760,Mughlai
18441760,Biryani
18492041,NorthIndian
18393406,NorthIndian
18381676,NorthIndian
18381676,Chinese
18430895,NorthIndian
18433898,NorthIndian
5239,Bakery
18312466,NorthIndian
18312466,Chinese
18312466,Mughlai
8022,NorthIndian
8022,Chinese
8017,RawMeats
8017,FastFood
18020006,Mithai
18252394,Chinese
311375,Bakery
311375,Desserts
18463959,NorthIndian
18463959,SouthIndian
18463959,Chinese
18345461,NorthIndian
18345461,FastFood
311688,NorthIndian
311688,Chinese
311688,Mughlai
18265723,Chinese
7986,Chinese
7986,FastFood
18244520,Pizza
18244520,FastFood
5760,NorthIndian
18265705,StreetFood
5761,NorthIndian
18255160,FastFood
18265709,FastFood
18265709,Beverages
18236270,NorthIndian
18236270,FastFood
18236270,Chinese
5757,NorthIndian
312237,Bakery
5700,NorthIndian
302575,StreetFood
302575,Beverages
18463961,NorthIndian
18463961,Chinese
18336506,IceCream
18336506,Beverages
5744,Chinese
5744,SouthIndian
5744,NorthIndian
18408051,Italian
18408051,Chinese
18377587,NorthIndian
18377587,SouthIndian
307719,NorthIndian
7982,Desserts
311419,Bakery
18383448,NorthIndian
18432192,NorthIndian
395,Italian
395,Pizza
395,FastFood
307724,NorthIndian
1460,NorthIndian
1460,Mughlai
7991,FastFood
7979,Mithai
18323760,NorthIndian
18323760,Mughlai
307491,StreetFood
2334,RawMeats
2334,NorthIndian
2334,FastFood
3153,Chinese
18361198,NorthIndian
18361198,Mughlai
309215,Bakery
309215,Desserts
18219552,Biryani
18478962,NorthIndian
18472682,NorthIndian
18472682,Mughlai
18396192,Bakery
18138415,NorthIndian
18138415,Chinese
18138415,FastFood
18429379,NorthIndian
3443,NorthIndian
3443,Chinese
18466412,NorthIndian
18466412,SouthIndian
18466412,Chinese
18180048,NorthIndian
18180048,Chinese
302535,Cafe
302535,Continental
302535,FastFood
302535,Italian
18311928,Cafe
18311928,HealthyFood
18311928,Continental
18311928,Italian
18311928,Asian
18446503,NorthIndian
18157374,NorthIndian
309059,Chinese
18291234,Chinese
18458315,NorthIndian
18458315,Chinese
18457856,Chinese
18457856,NorthIndian
18457856,SouthIndian
18323684,NorthIndian
18323684,Chinese
18244230,IceCream
18204467,NorthIndian
18204467,SouthIndian
18306542,StreetFood
18337925,FastFood
18433854,American
313151,Bakery
313151,Desserts
9735,NorthIndian
9735,Mughlai
9735,Chinese
18440192,FastFood
18440192,Beverages
302501,NorthIndian
302501,Mughlai
302501,Chinese
303025,NorthIndian
303025,Mughlai
303025,Chinese
18424204,NorthIndian
18424204,Chinese
18424204,Mughlai
18393700,Kashmiri
18430590,Cafe
18430590,Tea
18439524,NorthIndian
18439524,Mughlai
18417576,Bakery
18417576,Desserts
18440395,FastFood
18423885,IceCream
18423885,Beverages
18423885,FastFood
18421515,NorthIndian
18440171,NorthIndian
18359322,FastFood
457,NorthIndian
457,Mughlai
457,Chinese
18398459,Pizza
18398459,FastFood
18255715,NorthIndian
18255715,Mughlai
18255715,Chinese
18427249,FastFood
18427249,Italian
18391164,FastFood
18391164,Burger
18472655,NorthIndian
18472655,Continental
18279437,FastFood
18279437,Chinese
18204489,Chinese
18275704,Continental
18275704,Mexican
18275704,Italian
18332077,Cafe
18332077,FastFood
18458632,HealthyFood
18391158,Italian
18391158,FastFood
18303845,NorthIndian
18303845,Chinese
18303845,Mughlai
18352262,FastFood
18352262,NorthIndian
18427229,FastFood
18427229,Chinese
18345747,Cafe
18345747,FastFood
18368024,Desserts
18368024,Beverages
18472419,NorthIndian
18472419,Biryani
18284048,Chinese
18438321,Continental
18438321,FastFood
18438321,Italian
18319512,Bakery
309278,FastFood
309278,Chinese
18419879,NorthIndian
18419879,Mughlai
9836,FastFood
9836,Beverages
307407,FastFood
307407,Chinese
305317,Cafe
18430593,Burger
18430593,FastFood
18349929,Beverages
18408048,American
305222,FastFood
305222,Burger
18356801,IceCream
18432198,FastFood
18432025,Chinese
18265399,IceCream
18432194,NorthIndian
8385,Pizza
8385,FastFood
309799,Bakery
309799,Desserts
309799,FastFood
6800,NorthIndian
6800,Mughlai
6800,Chinese
18449659,NorthIndian
18449659,Mughlai
18438249,Chinese
18489509,NorthIndian
18489509,SouthIndian
18489509,Italian
18489509,Continental
18489509,Mediterranean
18489509,Lebanese
18489509,Desserts
18155147,NorthIndian
18388032,NorthIndian
18388032,Chinese
18388032,FastFood
18478565,Chinese
18478565,NorthIndian
313410,NorthIndian
313410,Chinese
313410,FastFood
311974,IceCream
5686,RawMeats
5686,FastFood
18396157,Biryani
18396157,NorthIndian
5681,Chinese
307424,NorthIndian
307424,Chinese
8084,Bakery
8084,FastFood
18412870,Mughlai
18412870,Chinese
18412876,NorthIndian
18412876,FastFood
306551,RawMeats
306551,NorthIndian
306551,FastFood
8095,NorthIndian
8095,Chinese
8095,FastFood
8095,Mithai
308648,NorthIndian
308648,Chinese
308648,FastFood
308648,StreetFood
18352184,Beverages
17977758,Cafe
17977758,Continental
17977758,FastFood
18370702,NorthIndian
18370702,Seafood
18370702,Bengali
18322612,NorthIndian
18322612,Mughlai
18412866,Pizza
18412866,FastFood
18396425,HealthyFood
18287405,FastFood
18287405,Beverages
18466390,FastFood
18466390,Italian
18466390,NorthIndian
18466390,Chinese
18219556,FastFood
18219556,Beverages
311332,FastFood
311332,NorthIndian
18439546,SouthIndian
18441667,NorthIndian
18441667,Mughlai
18363088,Biryani
18454463,Cafe
18454463,NorthIndian
18454463,Chinese
18450749,NorthIndian
18381230,Continental
18381230,Mexican
18381230,FastFood
18381230,Chinese
18332051,NorthIndian
18332051,Mughlai
18339370,Biryani
18439534,American
18439534,Italian
18439534,NorthIndian
18439534,Chinese
18432190,Pizza
18412897,Tea
18383529,Beverages
18383549,Beverages
18430878,NorthIndian
18430878,Chinese
18481312,NorthIndian
18481312,Mughlai
18478971,NorthIndian
18478971,Chinese
18439535,NorthIndian
18439535,Mughlai
307974,NorthIndian
307974,Chinese
18430884,NorthIndian
18460087,FastFood
18460087,StreetFood
1337,NorthIndian
1337,Chinese
311342,NorthIndian
311342,Chinese
18438435,Salad
18438435,Continental
18425976,FastFood
18463984,Continental
18463984,Chinese
18370372,NorthIndian
