restaurantID,restaurantName,address,Average Cost for two,hasTableBooking,HasOnlineDelivery,isDeliveringNow,switchToOrderMenu,aggregateRating,votes
302925,Southern Flavours,Eldeco Studio- Plot 3- Sector 93-A- Near Sector 93- Noida,350,No,No,No,No,2.4,54
18385889,Cakebak,Shopprix Mall- Shop 118- Plot 106 B- Block A- Sector 61- Noida,400,No,No,No,No,3.1,8
18371420,Fire n Ice,104- Food Court- Shopprix Mall- Sector 61- Noida,600,No,Yes,No,No,0,1
308737,Adarsh Kulfi,Food Court- Spice World Mall- Sector 25- Noida,100,No,No,No,No,3,7
309693,Andaaz E Paranthas,306- 2nd Floor- Food Court- Spice World Mall- Sector 25- Noida,550,No,No,No,No,3.2,36
312241,Hot Fries,Food Court- Spice World Mall- Sector 25- Noida,350,No,No,No,No,3,8
390,Pizza Hut,Ground Floor- Spice World Mall- Sector 25-A- Sector 25- Noida,1000,No,No,No,No,3.4,144
447,Rasoi E Punjab,304- Food Court- Spice World Mall- Sector 25 A- Near Sector 25- Noida,500,No,No,No,No,2.6,32
4482,Subway,Food Court- 2nd Floor- Spice World Mall- Sector 25-A- Near Sector 25- Noida,500,No,Yes,No,No,3.4,93
550,Haldiram's,108-109- Ground Floor- Spice World Mall- Sector 25- Noida,600,No,No,No,No,3.6,301
303152,Legends Barbeques,311A- 2nd Floor- Spice World Mall- Sector 25- Noida,1300,No,No,No,No,3.9,1088
18486858,6 Packs Momos,Spice World Mall- Sector 25- Noida,300,No,No,No,No,0,0
18499455,Balti,Shop 303- 2nd Floor- Food Court- Spice Mall- Sector 25 A- Noida,400,No,No,No,No,0,1
18466970,Baskin Robbins,Spice World Mall- Ground Floor- Sector 25- Noida,300,No,No,No,No,0,1
18431193,KBC,Food Court- Spice World Mall- Sector 25- Noida,500,No,No,No,No,0,3
18258397,Nukkad Bites,Shop K2 -K5- 2nd Floor- Spice World Mall- Sector 25A- Sector 25- Noida,500,No,No,No,No,0,2
18431981,Pan Asian Noodles,Food Court- Spice World Mall- Sector 25- Noida,550,No,No,No,No,0,3
3212,Chicane,205-A- 1st Floor- Spice World Mall- Sector 25-A- Near Sector 25- Noida,2500,Yes,No,No,No,2.2,116
8012,US Pizza,Food Court- 2nd Floor- Spice World Mall- Sector 25-A- Near- Sector 25- Noida,650,No,Yes,No,No,2.2,134
312187,Angeethi Se,Shop 105- Food Court- Supertech Shopprix Mall- Sector 61- Noida,600,No,Yes,No,No,3.2,35
523,Barista,Supertech Shopprix Mall- Sector 61- Noida,650,No,No,No,No,2.5,23
2480,BK's The Juice Bar,101- Food Court- Supertech Shopprix Mall- Sector 61- Noida,200,No,No,No,No,3,10
1733,Eden Kitchen & Bar,Supertech Shopprix Mall- Sector 61- Noida,2000,Yes,Yes,No,No,3.1,129
307145,Moti Mahal Delux Tandoori Trail,Food Court- Supertech Shopprix Mall- Sector 61- Noida,1000,Yes,Yes,No,No,2.5,28
1727,New Woks,102 & 103- Food Court- Supertech Shopprix Mall- Sector 61- Noida,750,Yes,Yes,No,No,2.5,79
828,Otik Hotshop,63- C-134/B- Supertech Shopprix Mall- Sector 61- Noida,600,No,Yes,No,No,3.1,147
393,Pizza Hut,Ground Floor- Supertech Shopprix Mall- Sector 61- Noida,1000,No,Yes,No,No,3.3,113
1722,Punjabi Dhaba 61,8- Food Court- Supertech Shopprix Mall- Sector 61- Noida,800,Yes,Yes,No,No,2.6,75
2483,Punjabi Pakwaan,153- Ground Floor- Supertech Shopprix Mall- Sector 61- Noida,1200,Yes,Yes,No,No,3,120
1726,Spice of India,108- Food Court- Supertech Shopprix Mall- Sector 61- Noida,700,No,Yes,No,No,2.6,76
304934,Swaad,3- Food Court- Supertech Shopprix Mall- Sector 61- Noida,600,No,Yes,No,No,2.7,15
305961,Yumm Biryani,1-B- Lower Ground Floor- Food Court- Supertech Shopprix Mall- Sector 61- Noida,550,No,Yes,No,No,3.2,160
308578,Otik Cake Shop,63-C- 134-B- Supertech Shopprix Mall- Sector 61- Noida,450,No,Yes,No,No,3.5,105
308750,Adarsh Kulfi,Food Court- Ground Floor- Supertech Shoprix Mall- Sector 61- Noida,100,No,No,No,No,0,3
309971,Pizza Junction,Shop 3- C 134 B- Supertech Shopprix Mall- Sector 61- Noida,550,No,No,No,No,0,1
386,Domino's Pizza,Lower Ground- Supertech Shopprix Mall- Sector 61- Noida,700,No,No,No,No,2.4,98
428,Sagar Ratna,C-134/B- Supertech Shopprix Mall- Sector 61- Noida,600,No,Yes,No,No,2.3,155
18070483,Subway,Shop 3- Supertech Shopprix Mall- Sector 61- Noida,500,No,Yes,No,No,2.3,24
7869,Barista,305- 3rd Floor- The Great India Place Mall- Sector 38- Noida,650,No,No,No,No,3.3,57
5610,Bikano Chat Cafe,2nd Floor- The Great India Place Mall- Sector 38- Noida,500,No,No,No,No,3,38
304103,Cafe Coffee Day,2nd Floor- Shoppers Stop- The Great India Place Mall- Sector 38- Noida,450,No,No,No,No,2.7,18
5598,Cafe Coffee Day,Shop 111- 1st Floor- The Great India Place Mall- Sector 38- Noida,450,No,No,No,No,2.7,34
18233617,Chaayos,Ground Floor- The Great India Place Mall- Sector 38- Noida,400,No,Yes,No,No,3.4,67
300955,Chopaal Marwari,3rd Floor- The Great India Place- Sector 38-A- Noida,600,No,No,No,No,2.8,102
18017237,Dolce Gelato,Shop 98- Ground Floor- The Great India Place Mall- Sector 38 A- Sector 38- Noida,300,No,No,No,No,3,8
5619,Domino's Pizza,302-A- 3rd Floor- The Great India Place Mall- Sector 38- Noida,700,No,No,No,No,3.2,60
2191,Gelato Vinto,The Great India Place Mall- Sector 38 A- Sector 38- Noida,250,No,No,No,No,3.1,32
307447,Kebab Xpress,3rd Floor- The Great India Place- Sector 38- Noida,600,No,Yes,No,No,3.2,106
7932,McDonald's,Food Court- 3rd Floor- The Great India Palace Mall- Sector 38- Noida,500,No,No,No,No,3.4,70
1226,Pind Balluchi,The Great India Place Mall- Sector 38-A- Near Sector 38- Sector 38- Noida,800,Yes,Yes,No,No,3.3,793
8888,Ristorante Prego,323- 3rd Floor- The Great India Place Mall- Sector 38-A- Near Sector 38- Noida,1200,Yes,No,No,No,3.1,372
4530,The Coffee Bean & Tea Leaf,3rd Floor- The Great India Place Mall- Sector 38 A- Near Sector 38- Sector 38- Noida,700,No,No,No,No,2.6,55
18400768,Turquoise Turkish Ice-cream,Ground Floor- The Great India Palace Mall- Sector 38-A- Near- Sector 38- Noida,250,No,No,No,No,3.4,11
409,Yo! China,3rd Floor- The Great India Place Mall- Sector 38-A- Near- Sector 38- Noida,1300,No,Yes,No,No,2.6,334
7939,Baskin Robbins,Ground Floor- The Great India Place Mall- Sector 38 A- Noida- Sector 38- Noida,300,No,No,No,No,3.5,41
18133480,Burger King,3rd Floor- The Great India Place Mall- Sector 38-A- Near Sector 38- Noida,500,No,No,No,No,3.5,211
791,Costa Coffee,36- The Great India Place Mall- Sector 38 A- Sector 38- Noida,600,No,No,No,No,3.5,110
486,Crazy Noodles,3rd Floor- The Great India Place- Sector 38-A- Near Sector 38- Noida,1100,Yes,Yes,No,No,3.6,507
18208913,Jack Po!tato's,Food Court- 3rd FloorThe Great India Place- Sector 38- Near Sector 18- Noida,150,No,No,No,No,3.5,37
3251,Mandarin Trail,3rd Floor- The Great India Place Mall- Sector 38-A- Near Sector 38- Noida,1500,Yes,No,No,No,3.7,517
308774,Nazeer Foods,304- 3rd Floor- The Great India Place Mall- Sector 38-A- Sector 38- Noida,600,No,Yes,No,No,3.6,179
394,Pizza Hut,The Great India Place Mall- Sector 38 A- Noida- Sector 38- Noida,1000,No,No,No,No,3.7,189
302421,Shree Rathnam,309- 3rd Floor- The Great India Place- Sector 38-A- Sector 38- Noida,800,No,No,No,No,3.5,139
1244,TGI Friday's,319-320- 3rd Floor- The Great India Place Mall- Sector 38-A- Near Sector 38- Noida,2500,Yes,Yes,No,No,3.5,1147
5689,Thaal Vaadi,310/311- 3rd Floor- The Great India Place Mall- Sector 38-A- Near- Sector 38- Noida,1000,No,No,No,No,3.5,249
18431152,Cafe' Wow,Food Court- 3rd Floor- The Great India Palace Mall- Sector 38- Noida,200,No,No,No,No,0,0
18439721,Chef's Basket Pop Up Cafe,Inside Big Bazaar- The Great India Place- Sector 38 A- Sector 38- Noida,200,No,No,No,No,0,0
18431158,Chocolate Fountain,Food Court- 3rd Floor- Great India Palace Mall- Sector 38- Noida,150,No,No,No,No,0,1
18430892,McDonald's,Ground Floor- Great India Palce Mall- Sector 38- Noida,150,No,No,No,No,0,1
18430870,Tea Trails,Kidzania- GIP- Entertainment City- Plot A 2- Sector-38 A- Sector 38- Noida,850,No,No,No,No,0,1
18428504,The Hangout-Deli,320-A- 3rd Floor- The Great India Place Mall- Sector 38- Noida,1000,Yes,No,No,No,0,0
2979,Chopaal,A-2- 3rd Floor- The Great India Place Mall- Sector 38-A- Noida,450,No,No,No,No,2,161
3237,Club Ice Cube,313- 3rd Floor- The Great India Place Mall- Sector 38-A- Near Sector 38- Sector 38- Noida,2400,Yes,No,No,No,2,230
2025,Moti Mahal Delux Tandoori Trail,Food Court- The Great India Place Mall- Sector 38 A- Near Sector 38- Noida,1200,Yes,Yes,No,No,2,108
3149,The Punjabiis Restro Bar,325-A- 3rd Floor- The Great India Place Mall- Sector 38-A- Near Sector 38- Noida,1200,Yes,No,No,No,4,395
18255134,Sky Grill,2nd Floor- Tulip Mall- Sector 48- Noida,700,No,Yes,No,No,2.6,34
18277023,Bread & Pasta,Shop 15- Near HDFC Bank- Tulip Mall- Sector 48- Noida,400,No,No,No,No,0,1
18313203,Chillies Cafe,G-11- Tulip Mall- Sector 48- Noida,600,No,No,No,No,0,3
18254559,Platters,Shop 1- Tulip Mall- Near HDFC Bank- Sector 48- Noida,500,No,No,No,No,0,0
18255132,The Grand,G-5- Tulip Mall- Sector 48- Noida,250,No,No,No,No,0,1
120519,Hops n Grains,SCO 358- Sector 9- Panchkula,2000,No,No,No,No,4.2,843
4000344,Genuine Broaster Chicken,West Boring Canal Road- Opposite Zee Saheb Super Market- Anandpuri- Patna,500,No,No,No,No,3.5,42
4000016,Bansi Vihar,New Market Beside Buddha Park- Fraser Road Area- Patna,300,No,No,No,No,3.4,111
4000277,Mainland China,5th Floor- Central Mall- Fraser Road Area- Patna,1400,No,No,No,No,3.5,65
18369321,Pukhtaan-The Royal Taste of India,5th Floor- Nutan Plaza- Bander Bagicha- Fraser Road Area- Patna,1500,No,No,No,No,3.5,32
4000033,The Yellow Chilli,1st Floor- Hira Place- Dak Bunglow Road- Chajju Bagh- Fraser Road Area- Patna,1000,No,No,No,No,3.5,150
18279982,Indian Summer Cafe,Satya Narain Building- Exhibition Road- Golambar- Patna,600,No,No,No,No,3.4,16
4000004,KFC,Ground floor- Regent Theatre- Opposite East Gandhi Maidan- Golambar- Patna,500,No,No,No,No,3.3,49
4000269,McDonald's,BR Patna Elphinstone- Elphinstone Picture Palace - East Gandhi Maidan- Golambar- Patna,500,No,No,No,No,3.4,60
4000027,Biryani Mahal,Near Buddha Marg- Kotwali Chauraha- Golambar- Patna,500,No,No,No,No,3.6,99
4000081,Spice Court - Hotel Maurya,Hotel Maurya- South Gandhi Maidan- Lodipur- Patna,1600,No,No,No,No,3.7,43
4000069,Angeethi,101- Gharonda Complex- Jagdeo Path Crossing- Bailey Road- Khajpura- Patna,800,No,No,No,No,3.4,45
4000294,Red Chilli,Opposite Allahabad Bank- Ramnagri Mor- Ashiana Digha Road- Khajpura- Patna,450,No,No,No,No,3.6,69
4000001,Pind Balluchi,16th-18th Floor- Biscomaun Tower- Gandhi Maidan- Lodipur- Patna,1000,No,No,No,No,3.3,162
4000030,Raj Rasoi,Twin Tower Hathwa- South Gandhi Maidan- Lodipur- Patna,600,No,No,No,No,3.3,74
4000018,Kapil Dev's Eleven,Lower Ground Floor- Dumraow Kothi- Frazer Road- Lodipur- Patna,1000,No,No,No,No,3.6,107
4000222,Sri Basant Vihar,Maurya Lok Complex- Fraser Road Area- Patna,600,No,No,No,No,3.6,75
4000031,17 Degrees,6th Floor- P&M Mall- Patliputra Colony- Patna,1200,No,No,No,No,3.5,151
4000015,Nirvana,Bhagwathi Saran Enclave- Boring Road- Near JP Hospital- Boring Road Sri Krishnapuri- Sri Krishnapuri- Patna,700,No,No,No,No,3.4,61
4000007,Roti Restaurant,Opposite A.N College- Boring Road- Sri Krishnapuri- Patna,500,No,No,No,No,3.1,64
18343124,Swaaddesh,2nd floor- chandra complex- above manyavar- boring road- Sri Krishnapuri- Patna,700,No,No,No,No,3.5,45
3700010,Auroville Bakery,Kuilapalayam- Auroville- Puducherry,150,No,No,No,No,3.8,173
3700009,Tanto Pizzeria,Main Road- Near Iyyanar Koil Kullapalyam- Auroville- Puducherry,1000,No,No,No,No,3.8,513
18427467,The Smoothie Bar,26- Sri Aurobindo Street- Mission Street Crossing- Heritage Town- Puducherry,250,No,No,No,No,3.7,36
3700024,Le Club,Hotel De Pondicherry- 38- Dumas Street- White Town- Puducherry,1400,No,No,No,No,3.5,328
3700056,Cafe Ole,319- Mission Street- MG Road- Puducherry,700,No,No,No,No,3.8,199
3700408,Italize,137- 1st Floor- Mission Street (kosakadai street cutting)- MG Road- Puducherry,600,No,No,No,No,3.6,97
3700017,The Pasta Bar Veneto,248- Mission Street- MG Road- Puducherry,900,No,No,No,No,3.6,275
3700050,Baker Street,123- Bussy Street- MG Road- Puducherry,400,No,No,No,No,4.1,791
3700041,Zuka Choco-la,319- Mission Street- MG Road- Puducherry,300,No,No,No,No,4.2,656
3700387,Bay of Buddha - The Promenade,The Promenade- 23- Goubert Avenue- White Town- Puducherry,1500,No,No,No,No,3.8,189
3700036,Blueline - The Promenade,The Promenade- 23- Goubert Avenue- White Town- Puducherry,1500,No,No,No,No,3.8,192
3700049,Villa Shanti,Villa Shanti- 14- Suffren Street- White Town- Puducherry,1500,No,No,No,No,3.9,535
3700069,Le Cafe,Beach Road- Near Gandhi Statue- White Town- Puducherry,450,No,No,No,No,3.1,875
3700160,Spice Route,6- Rue Bussy Street- Romain Rolland Street Cutting- White Town- Puducherry,1200,No,No,No,No,3.4,228
18378803,#Dilliwaala6,6- Rue De La Marine- White Town- Puducherry,800,No,No,No,No,3.7,124
3700051,Cafe des Arts,10- Suffren Street- White Town- Pondicherry,800,No,No,No,No,3.5,298
3700037,Le Dupleix,5- Rue De La Caserne- White Town- Puducherry,1500,No,No,No,No,3.8,456
3700019,Rendezvous Cafe Restaurant,30- Rue Suffren- White Town- Puducherry,1200,No,No,No,No,3.5,225
3700021,The Indian Kaffe Express,3- Rue Dumas Street- Near IG Office- White Town- Puducherry,550,No,No,No,No,3.8,495
3700561,Gelateria Montecatini Terme,Goubert Avenue- Next To Alliance Francaise- White Town- Puducherry,150,No,No,No,No,4.2,163
6508323,The Urban Foundry,1- Balewadi High Street- Cummins India Office Campus- Baner-Balewadi Link Road- Pune,1500,Yes,No,No,No,4.5,1099
18383095,Teddy Boy,9th Floor- Deron Heights- Above Ranka Jewellers- Baner- Pune,1200,Yes,No,No,No,3.6,507
18378852,Effingut Brewerkz,4- Deron Heights- Next to Ranka Jewellers- Baner- Pune,2000,No,Yes,No,No,4.3,375
13231,Le Plaisir,759/125- Rajkamal- Opposite Kelkar Eye Hospital- Prabhat Road- Deccan Gymkhana- Pune,1000,No,No,No,No,4.8,2510
18354483,Farzi Cafe,Level 1 & 2- Fortaleza Complex- East Avenue- Kalyani Nagar- Pune,1500,No,No,No,No,4.3,868
18383076,Mineority By Saby,Level 1/2- Fortaleza Complex- Kalyani Nagar- Pune,1400,Yes,No,No,No,4.2,306
6505309,The Little Next Door,D-10- Central Avenue- Kalyani Nagar- Pune,1000,Yes,No,No,No,4.1,1143
6504409,Effingut Brewerkz,End of Lane Number 6- Koregaon Park- Pune,1800,No,Yes,No,No,4.3,1531
18350020,Kargo,Shop 1&2- Marvel Alaina- Lane 8- Near Godrej Nature's Basket- Koregaon Park- Pune,900,Yes,No,No,No,4.4,635
6508117,Sauted Stories,Plot 5- Between Lane 5/6- North Main Road- Opposite Wellness Forever- Koregaon Park- Pune,850,No,Yes,No,No,4.2,583
18417624,The Sassy Spoon,Lane 7- Sanskriti Lifestyle Complex- Koregaon Park- Pune,1500,Yes,No,No,No,4.1,140
6505564,German Bakery Wunderbar,153/A- Varun Complex- Near Demech House- Law College Road- Pune,1000,No,No,No,No,4,1583
11371,Chili's,UG 49- Phoenix Market City- Nagar Road- Viman Nagar- Pune,1800,Yes,Yes,No,No,4.5,1439
11807,Barbeque Nation,3rd Floor- R Deccan Mall- Near Deccan Gymkhana- JM Road- Pune,1700,No,No,No,No,4.5,2847
18292672,Blue Water,Punawale- Near Basket Bridge-Off Aundh-Ravet BRT- Ravet- Pune,1500,Yes,Yes,No,No,4.2,487
6507461,Agent Jack's Bar,Terrace- B Wing- ICC Trade Tower- Senapati Bapat Road- Pune,1200,Yes,No,No,No,4.2,1531
6507967,Tales & Spirits,Plot 64- Shivaji Housing Society- Senapati Bapat Road- Pune,800,Yes,Yes,No,No,4.1,997
6506206,18 Degrees Resto Lounge,8th & 9th Floor- Spot 18 Mall- Pimple Saudagar- Pune,2100,Yes,Yes,No,No,3.6,1566
6507495,Apache,Shop 3- Turning Point- Behind Phoenix Mall- Viman Nagar- Pune,1000,Yes,No,No,No,4.1,377
18441490,Barbeque Ville,257- Green Valley- Near Mankar Chowk- Kaspate Vasti- Wakad- Pune,1000,Yes,No,No,No,4.4,208
2700001,Hot Lips,Near Chandini Chowk- Kanke Road- Gandhi Nagar- Ranchi,1000,No,No,No,No,3.3,65
2700223,The Kav's,Near BJP Office- Harmu Bypass Road- Harmu- Ranchi,400,No,No,No,No,3.2,51
2700263,Prana,6th Floor- RS Square- Near Vishal Mega Mart-Harmu Road- Ranchi,1000,No,No,No,No,3.7,81
2700024,Kathi Kabab,Main Road- Hindpiri- Ranchi,400,No,No,No,No,3.3,89
2700010,Yo China Restaurant,2nd Floor- Citadel Building- Main Road- Ranchi,650,No,No,No,No,3.4,117
2700007,Kaveri Restaurant And Caterers,GEL Church Shopping Complex- Main Road- Hindpiri- Ranchi,450,No,No,No,No,4,370
2700019,Yellow Sapphire,Hotel Capitol Hill- Near Ratan Talkies- Main Road- Hindpiri- Ranchi,1000,No,No,No,No,3.7,116
2700002,Moti Mahal Delux Tandoori Trail,Lower Ground Floor Karni Heights- Beside Milan Palace- Club Road- Kadru- Ranchi,1000,No,No,No,No,3.6,119
2700008,Jungli Moon Dance Restaurant,4th Floor- Shree Nand Bhawan- Near Income Tax Office- Main Road- Kanka- Ranchi,500,No,No,No,No,3.1,26
2700044,KFC,Sirham Toli Chowk- Opposite Yogoda Ashram- Old Hazaribagh Road- Kanka- Ranchi,500,No,No,No,No,3.2,125
2700059,Punjab Sweet House,Main Road- Kanka- Ranchi,200,No,No,No,No,3.5,112
2700242,Food Belle,Bhaskar Anirudh Complex- Near Jail More- Karamtoli Road- Lalpur- Ranchi,650,No,No,No,No,3.3,20
2700085,Kaveri Restaurant And Caterers,Circular Road- Near Lalpur Chowk- Lalpur- Ranchi,450,No,No,No,No,3.4,102
2700241,OMG Cafe,301- 3rd Floor- R S Tower- Opposite Pantaloons- Circular Road- Lalpur- Ranchi,500,No,No,No,No,3.3,19
18388053,The Best,R.S.Tower- Circular Road- Lalpur- Ranchi,400,No,No,No,No,3.4,13
2700011,7th Heaven,1st Floor- Shrilok Complex- Near Santevita Hospital- H B Road- Lalpur- Ranchi,400,No,No,No,No,3.7,92
2700082,The Urban Brava,Circular Road- Near Lalpur Chowk- Lalpur- Ranchi,1000,No,No,No,No,3.6,95
2700032,Waterfront - Radisson Blu,Radisson Blu- Main Road- Hindpiri- Ranchi,2000,No,No,No,No,3.4,62
2700049,Pizza Hut,Shop 101- Ground Floor- Spring City Mall- Beside Eyelex Cinema- Airport Road- Hinoo- Doranda- Ranchi,700,No,No,No,No,3.5,66
2700036,Aroma - The Royal Retreat,The Royal Retreat- Krishna Nagar- Booti- Bariatu- Ranchi,1500,No,No,No,No,3.5,67
96814,Saffron Mantra,The Purple Leaf Hotel- Karkhana- Secunderabad,850,Yes,Yes,No,No,4.4,494
90499,Coffee Cup,E 89- Above Canara Bank- Sainikpuri- Secunderabad,800,Yes,No,No,No,4.6,1408
3800319,Level 5 - Terrace Restro & Cafe,5th floor- Royal Trade Centre- Opposite Star Bazaar- Adajan- Adajan Gam- Surat,900,No,No,No,No,3.8,201
3800021,Wok On Fire,G 6- Riddhi Shoppers- Opposite Star Bazaar- Pal Adajan Road- Adajan- Surat- Adajan Gam- Surat,800,No,No,No,No,3.9,226
18396610,Thalaivaa,G-1- Aqua Corridor- Near Star Bazaar- Pal Road- Adajan Gam- Surat,500,No,No,No,No,4.1,70
3800053,World Platter,Second Floor- Rajmal Lakhichand Jewellers Building- Ghod Dod Road- Athwa- Surat,800,No,No,No,No,3.9,191
3800052,Golden Dragon,10-15- Second Floor- Rangila Park- Ghod Dod Road- Athwa- Surat,800,No,No,No,No,4.2,197
3800078,Mysore Cafe,Daruwala Building- Athwalines- Athwa- Surat,250,No,No,No,No,4,279
3800022,Coffee Culture - The Ristorante Lounge,Opposite Sargam Shopping Centre- Near Parle Point- City Light- Surat,650,No,No,No,No,4,223
3800238,Falafel Lovers,LG-5/6/19- Megh Mayur Plaza- Parle Point- Surat- City Light- Surat,650,No,No,No,No,4.3,479
3800003,The Centre Court,Near Ambica Niketan Bus Stand- Parle Point- City Light- Surat,900,No,No,No,No,4.1,164
3800020,Wok On Fire,G 2- Golden Square- Near Sargam Shopping Center- Parle Point- Surat- Piplod- Surat,800,No,No,No,No,3.7,209
3800000,Leonardo Italian Mediterranean Dining,Ground Floor- International Business Centre- Surat-Dumas Road- Piplod- Surat,1400,No,No,No,No,4.2,319
3800002,Kansar Gujarati Thali,A Wing- President Plaza- Near RTO- Nanpura- Surat,550,No,No,No,No,3.9,153
18362165,The Haus,3- Radhe Nagar Society- Opposite Sargam Shopping Centre- Piplod- Surat,500,No,No,No,No,3.9,28
3800252,Black Pepper,8/9- International Business Center- Dumas Road- Piplod- Surat,1000,No,No,No,No,4.1,221
3800018,Pizza Hut,Akash Ganga- Opposite Croma- Dumas Road- Piplod- Surat,800,No,No,No,No,4.1,216
3800016,The Sizzling Salsa,Opposite Iscon Mall- Surat Dumas Road- Piplod- Surat,1500,No,No,No,No,4.1,204
18439181,Global Local,Western Vesu Point- Near Reliance Market- Vesu- Surat,1500,No,No,No,No,3.4,47
3800477,The Creamery,G 31- Someshwar Square- Opposite Aagam Bungalow- Vesu- Surat,250,No,No,No,No,3.6,87
18367402,The Food Lab,G-1 Western Vesu Point- Vesu- Surat,900,No,No,No,No,3.6,66
3800437,The Hog Spot,G-5- Trinity Cygnuss- Udhna Magdalla Road- Vesu- Surat,800,No,No,No,No,3.8,87
3200090,22nd Parallel,1st Floor- Tapan Complex- Next To M Cube Mall- Alkapuri- Vadodara,400,No,No,No,No,4.5,344
3200440,Kabir Kitchen,R.C. Dutt Road-Opposite Concord Building- Alkapuri- Vadodara,600,No,No,No,No,3.8,130
18295781,Kaphi Pibama,18-A- Nutan Bharat- Soc 002-Yogeshwar Apartment- Near Reliance Fresh- Alkapuri- Vadodara,500,No,No,No,No,3.8,71
3200265,VarieTea,83/A- Alkapuri Society- Near Baroda High School- Alkapuri- Vadodara,400,No,No,No,No,3.9,145
3200012,Barbeque Nation,3rd Floor- Shreem Shalini Mall- R.C. Dutt Road- Alkapuri- Vadodara,1500,No,No,No,No,4.3,332
3200005,Little Italy,36- Alkapuri Society- Behind HDFC Bank- Alkapuri- Vadodara,1000,No,No,No,No,4.1,202
18275708,Meraki,Opposite Kunj Society- Near Nilkanthvarni Jewellers- Alkapuri- Vadodara,1200,No,No,No,No,4,93
3200021,That Place,33- Sampatrao Colony- Alkapuri- Vadodara,1500,No,No,No,No,4.4,276
3200584,Wok On Fire,1- Olive Complex- Opposite ABS Tower- B/S ICICI Wealth Bank- Old Padra Road- Diwalipura- Diwalipura- Vadodara,800,No,No,No,No,3.8,107
3200015,Mandap - Hotel Express Towers,Hotel Express Towers- R.C. Dutt Road- Alkapuri- Vadodara,600,No,No,No,No,4,191
3200032,Offside Lounge,1st Floor- Kanchanganga Apartments- Near Bird Circle- Race Course Road- Vadiwadi- Vadodara,800,No,No,No,No,3.8,149
3200002,Gazebo Garden Restaurant,Opposite FGI- Near Iscon Harmony- Sevasi-Bhimpura Road- Near Panchvati- Vadodara,1000,No,No,No,No,3.5,82
3200311,La Quello - Mediterranean Kitchen,1- Trivia- Natu Bhai Circle- Race Course Road- Vadiwadi- Vadodara,1300,No,No,No,No,4.6,321
3200497,El Amigos Kitchen,Ground Floor- Prestige Building- Race Course Road- Race Course Circle- Vadiwadi- Vadodara,800,No,No,No,No,3.5,96
3200560,Mr Toasties,2/8 MIG Flats- Opposite Indraprastha Complex- Near LG Showroom- Inox Road- Ellora Park- Vadiwadi- Vadodara,300,No,No,No,No,3.9,50
3200269,The Yellow Chilli,2nd Floor- 1-7- Sharnam Fortune- Opposite Inox Multiplex- Race Course Circle- Vadiwadi- Vadodara,800,No,No,No,No,3.9,243
3200590,Coffee Culture,1-8- Opposite INOX Multiplex- Sharnam Fortune- Vadiwadi- Vadodara,600,No,No,No,No,4.3,92
3200537,Freshco - The Health Cafe,Shop 2-3- Ground Floor- Opposite Natubhai Circle- Trivia Complex- Race Course- Vadiwadi- Vadodara,700,No,No,No,No,4.2,132
3200024,Pizza Hut,51-Akashganga Complex-Race Course Road- Vadiwadi- Vadodara,600,No,No,No,No,4.1,269
3200034,Tomato's,1st Floor- Aditi Plaza- Beside IDBI Bank- Race Course Road- .- Vadiwadi- Vadodara,1000,No,No,No,No,4.1,395
3900021,Open Hand Shop & Cafe,B1/128-3- Dumraun Bagh Colony- Assi Ghat- Varanasi,450,No,No,No,No,3.4,59
3900059,Pizzeria Vaatika Cafe,B-1/178- Assi Ghat- Varanasi,700,No,No,No,No,3.7,149
3900158,Aman Restaurant,Boradway Hotel- Near IP Vijaya Mall- Bhelupur- Varanasi,650,No,No,No,No,3.2,60
3900007,Blue Lassi,CK 12/1- Kachauri Gali Chowk- Near Rajbandhu Sweet- Bhelupur- Varanasi,300,No,No,No,No,3.7,96
3900232,Kerala Cafe,Bhelupur Crossing- Bhelupur- Varanasi,300,No,No,No,No,3.6,125
3900250,Baati Chokha,Anand Mandir Cinema- Telibagh- Dashaswmedh Road- Varanasi,450,No,No,No,No,3.7,68
3900245,Deena Chat Bhandar,D-47/184- Luxa Road- Dashaswmedh Road- Varanasi,0,No,No,No,No,3.8,78
3900004,Dosa Cafe,D 15/49- Maan Mandir- Dashaswmedh Road- Varanasi,450,No,No,No,No,3.5,48
3900032,Kashi Chat Bhandar,D-37/49- Godaulia- Varanasi,150,No,No,No,No,4.1,158
3900058,Chrystal Bowl Restaurant,34-B- Ravindra Puri- Near Lanka- Varanasi,800,No,No,No,No,3.3,96
3900070,Flavours Cafe,1st Floor- Swastik Plaza- Near Ravidas Gate- BHU Road- Lanka- Varanasi,400,No,No,No,No,3.4,85
3900057,Ming Garden,34-B- Ravindra Puri- Near Lanka-Varanasi,600,No,No,No,No,3.5,172
3900067,Burger King,S 19/1 K- Mint House- Near Hotel Taj- Nai Bazar Cantt- Nadesar- Varanasi,350,No,No,No,No,3.4,96
3900050,Tandoor Villa,Near Sbi Atm- Main Road- Nadesar- Varanasi,600,No,No,No,No,3.6,63
3900009,eastWEST - Radisson Hotel,Radisson Hotel- The Mall Road- Nadesar- Varanasi,600,No,No,No,No,3.3,34
3900010,The Great Kabab Factory - Radisson Hotel,Radisson Hotel- The Mall Road- Nadesar- Varanasi,1100,No,No,No,No,3.3,67
